"Town_Code","Town_Name","Pop_T","city_class"
801075,"Ajhuwa",16936,"Class_4"
801076,"Sirathu",14423,"Class_4"
801077,"Manjhanpur",16457,"Class_4"
801078,"Karari",16467,"Class_4"
801079,"Bharwari",17260,"Class_4"
801080,"Chail",9820,"Class_5"
801081,"Sarai Aquil",19538,"Class_4"
801082,"Mau Aima",19645,"Class_4"
801083,"Lal Gopalganj Nindaura",28288,"Class_3"
801084,"Jhusi",13878,"Class_4"
801085,"Phulpur",22998,"Class_3"
801086,"Allahabad",1168385,"Million_Plus"
801087,"Allahabad",26944,"Class_3"
801088,"Shankargarh",17785,"Class_4"
801089,"Handia",21798,"Class_3"
801090,"Sirsa",12686,"Class_4"
801091,"Bharatganj",16345,"Class_4"
801092,"Koraon",14821,"Class_4"
801093,"Fatehpur",35582,"Class_3"
801094,"Ramnagar",14255,"Class_4"
801095,"Dewa",15662,"Class_4"
801096,"Nawabganj",81486,"Class_2"
801097,"Banki",21317,"Class_3"
801098,"Satrikh",12107,"Class_4"
801099,"Zaidpur",34443,"Class_3"
801100,"Tikait Nagar",9456,"Class_5"
801101,"Dariyabad",18338,"Class_4"
801102,"Siddhaur",12438,"Class_4"
801103,"Haidergarh",17200,"Class_4"
801104,"Subeha",13772,"Class_4"
801105,"Rudauli",43091,"Class_3"
801106,"Bhadarsa",13154,"Class_4"
801107,"Faizabad",12391,"Class_4"
801108,"Faizabad",165228,"Class_1"
801109,"Ayodhya",55890,"Class_2"
801110,"Gosainganj",12931,"Class_4"
801111,"Bikapur",14453,"Class_4"
801112,"Iltifatganj Bazar",13136,"Class_4"
801113,"Tanda",95516,"Class_2"
801114,"Ashrafpur Kichhauchha",15838,"Class_4"
801115,"Jalalpur",31972,"Class_3"
801116,"Akbarpur",111447,"Class_1"
801117,"Musafirkhana",7999,"Class_5"
801118,"Amethi",13849,"Class_4"
801119,"Sultanpur",107640,"Class_1"
801120,"Koeripur",8927,"Class_5"
801121,"Dostpur",14011,"Class_4"
801122,"Kadipur",8010,"Class_5"
801123,"Nanpara",48337,"Class_3"
801124,"Risiya Bazar",13750,"Class_4"
801125,"Bahraich",186223,"Class_1"
801126,"Jarwal",19289,"Class_4"
801127,"Bhinga",23780,"Class_3"
801128,"Ikauna",14869,"Class_4"
801129,"Balrampur",82488,"Class_2"
801130,"Tulsipur",24488,"Class_3"
801131,"Pachperwa",17220,"Class_4"
801132,"Utraula",32145,"Class_3"
801133,"Khargupur",10472,"Class_4"
801134,"Gonda",114046,"Class_1"
801135,"Katra",8108,"Class_5"
801136,"Colonelganj",29435,"Class_3"
801137,"Nawabganj",17314,"Class_4"
801138,"Mankapur",9461,"Class_5"
801139,"Barhani Bazar",14492,"Class_4"
801140,"Shohratgarh",9326,"Class_5"
801141,"Siddharthnagar",25422,"Class_3"
801142,"Uska Bazar",24444,"Class_3"
801143,"Bansi",41057,"Class_3"
801144,"Domariyaganj",30698,"Class_3"
801145,"Harraiya",9158,"Class_5"
801146,"Bhabnan Bazar",14282,"Class_4"
801147,"Basti",114657,"Class_1"
801148,"Mehdawal",27897,"Class_3"
801149,"Khalilabad",47847,"Class_3"
801150,"Maghar",19181,"Class_4"
801151,"Hariharpur",11285,"Class_4"
801152,"Nautanwa",33753,"Class_3"
801153,"Nichlaul",18414,"Class_4"
801154,"Siswa Bazar",20963,"Class_3"
801155,"Anandnagar",10113,"Class_4"
801156,"Ghughuli",11271,"Class_4"
801157,"Maharajganj",33930,"Class_3"
801158,"Pipiganj",13517,"Class_4"
801159,"Sahjanwan",32886,"Class_3"
801160,"Gorakhpur",673446,"Class_1"
801161,"Pipraich",15621,"Class_4"
801162,"Mundera Bazar",10818,"Class_4"
801163,"Bansgaon",15313,"Class_4"
801164,"Gola Bazar",13335,"Class_4"
801165,"Barhalganj",21290,"Class_3"
801166,"Khadda",16117,"Class_4"
801167,"Padrauna",49723,"Class_3"
801168,"Ramkola",14433,"Class_4"
801169,"Kaptanganj",23526,"Class_3"
801170,"Hata",12801,"Class_4"
801171,"Kushinagar",22214,"Class_3"
801172,"Sewarhi",23077,"Class_3"
801173,"Gauri Bazar",6468,"Class_5"
801174,"Rampur Karkhana",9943,"Class_5"
801175,"Deoria",129479,"Class_1"
801176,"Rudrapur",34014,"Class_3"
801177,"Gaura Barhaj",36459,"Class_3"
801178,"Bhatni Bazar",15352,"Class_4"
801179,"Majhauliraj",20818,"Class_3"
801180,"Salempur",21124,"Class_3"
801181,"Lar",28307,"Class_3"
801182,"Bhatpar Rani",14839,"Class_4"
801183,"Atrauliya",9374,"Class_5"
801184,"Mahrajganj",6735,"Class_5"
801185,"Bilariaganj",13096,"Class_4"
801186,"Jiyanpur",11816,"Class_4"
801187,"Azmatgarh",12160,"Class_4"
801188,"Mubarakpur",70463,"Class_2"
801189,"Azamgarh",110983,"Class_1"
801190,"Nizamabad",13848,"Class_4"
801191,"Sarai Mir",19055,"Class_4"
801192,"Phulpur",9329,"Class_5"
801193,"Katghar Lalganj",13467,"Class_4"
801194,"Mehnagar",14841,"Class_4"
801195,"Dohrighat",11799,"Class_4"
801196,"Amila",5234,"Class_5"
801197,"Ghosi",39165,"Class_3"
801198,"Kopaganj",34782,"Class_3"
801199,"Adari",13717,"Class_4"
801200,"Maunath Bhanjan",278745,"Class_1"
801201,"Muhammadabad",41780,"Class_3"
801202,"Belthara Road",20404,"Class_3"
801203,"Sikanderpur",23986,"Class_3"
801204,"Rasra",31765,"Class_3"
801205,"Chitbara Gaon",21879,"Class_3"
801206,"Ballia",104424,"Class_1"
801207,"Maniyar",19890,"Class_4"
801208,"Bansdih",21201,"Class_3"
801209,"Sahatwar",20615,"Class_3"
801210,"Reoti",26359,"Class_3"
801211,"Shahganj",26556,"Class_3"
801212,"Khetasarai",19438,"Class_4"
801213,"Mogra Badshahpur",20004,"Class_3"
801214,"Machhlishahr",26107,"Class_3"
801215,"Jaunpur",180362,"Class_1"
801216,"Jafarabad",10792,"Class_4"
801217,"Mariahu",22778,"Class_3"
801218,"Kerakat",13525,"Class_4"
801219,"Sadat",12361,"Class_4"
801220,"Saidpur",24338,"Class_3"
801221,"Jangipur",12223,"Class_4"
801222,"Ghazipur",121020,"Class_1"
801223,"Bahadurganj",19992,"Class_4"
801224,"Mohammadabad",38328,"Class_3"
801225,"Dildarnagar Fatehpur Bazar",12855,"Class_4"
801226,"Zamania",33243,"Class_3"
801227,"Mughalsarai",109650,"Class_1"
801228,"Mughalsarai Railway Settlement",20441,"Class_3"
801229,"Chandauli",23020,"Class_3"
801230,"Saiyad Raza",18315,"Class_4"
801231,"Chakia",17356,"Class_4"
801232,"Gangapur",7561,"Class_5"
801233,"Varanasi",14119,"Class_4"
801234,"Maruadih Railway Settlement",14298,"Class_4"
801235,"Varanasi",1198491,"Million_Plus"
801236,"Ramnagar",49132,"Class_3"
801237,"Suriyawan",18843,"Class_4"
801238,"Nai Bazar",13408,"Class_4"
801239,"Bhadohi",94620,"Class_2"
801240,"Gyanpur",12808,"Class_4"
801241,"Gopiganj",19058,"Class_4"
801242,"Khamaria",25929,"Class_3"
801243,"Ghosia Bazar",20760,"Class_3"
801244,"Mirzapur-cum-Vindhyachal",234871,"Class_1"
801245,"Kachhwa",15958,"Class_4"
801246,"Chunar",37185,"Class_3"
801247,"Ahraura",24967,"Class_3"
801248,"Ghorawal",7291,"Class_5"
801249,"Sonbhadra",36689,"Class_3"
801250,"Churk Ghurma",6883,"Class_5"
801251,"Chopan",14302,"Class_4"
801252,"Obra",46574,"Class_3"
801253,"Dudhi",12560,"Class_4"
801254,"Renukoot",20076,"Class_3"
801255,"Hindalco Industries Ltd.",41792,"Class_3"
801256,"Kanaudia Chamical & Industries Ltd.",3631,"Class_6"
801257,"Pipri",15063,"Class_4"
801258,"Raja Ka Rampur",11644,"Class_4"
801259,"Aliganj",28396,"Class_3"
801260,"Jaithara",12009,"Class_4"
801261,"Sakit",8089,"Class_5"
801262,"Etah",118517,"Class_1"
801263,"Marehra",19542,"Class_4"
801264,"Nidhauli Kalan",8418,"Class_5"
801265,"Jalesar",38130,"Class_3"
801266,"Awagarh",10983,"Class_4"
801267,"Soron",27468,"Class_3"
801268,"Bilram",12429,"Class_4"
801269,"Kasganj",101277,"Class_1"
801270,"Sahawar",24067,"Class_3"
801271,"Amanpur",10830,"Class_4"
801272,"Mohanpur",4919,"Class_6"
801273,"Ganj Dundawara",45385,"Class_3"
801274,"Patiyali",14366,"Class_4"
801275,"Sidhpura",15740,"Class_4"
801276,"Bhargain",21891,"Class_3"
801277,"Ramnagar",48411,"Class_3"
801278,"Narkatiaganj",49507,"Class_3"
801279,"Bagaha",112634,"Class_1"
801280,"Chanpatia",27095,"Class_3"
801281,"Bettiah",132209,"Class_1"
801282,"Raxaul Bazar",55536,"Class_2"
801283,"Sugauli",38815,"Class_3"
801284,"Dhaka",42063,"Class_3"
801285,"Motihari",126158,"Class_1"
801286,"Areraj",26014,"Class_3"
801287,"Kesaria",18984,"Class_4"
801288,"Chakia",20686,"Class_3"
801289,"Pakri Dayal",29582,"Class_3"
801290,"Madhuban",17510,"Class_4"
801291,"Mehsi",25995,"Class_3"
801292,"Sheohar",28116,"Class_3"
801293,"Bairgania",42895,"Class_3"
801294,"Belsand",20566,"Class_3"
801295,"Sitamarhi",67818,"Class_2"
801296,"Dumra",15674,"Class_4"
801297,"Janakpur Road",15129,"Class_4"
801298,"Jainagar",21782,"Class_3"
801299,"Madhubani",75736,"Class_2"
801300,"Jhanjharpur",30590,"Class_3"
801301,"Ghoghardiha",18257,"Class_4"
801302,"Nirmali",20189,"Class_3"
801303,"Birpur",19932,"Class_4"
801304,"Supaul",65437,"Class_2"
801305,"Jogabani",39281,"Class_3"
801306,"Forbesganj",50475,"Class_2"
801307,"Araria",79021,"Class_2"
801308,"Thakurganj",18348,"Class_4"
801309,"Bahadurganj",36993,"Class_3"
801310,"Kishanganj",105782,"Class_1"
801311,"Banmankhi Bazar",30336,"Class_3"
801312,"Purnia",282248,"Class_1"
801313,"Kasba",30421,"Class_3"
801314,"Katihar",240838,"Class_1"
801315,"Manihari",26629,"Class_3"
801316,"Madhepura",54472,"Class_2"
801317,"Murliganj",28691,"Class_3"
801318,"Saharsa",156540,"Class_1"
801319,"Darbhanga",296039,"Class_1"
801320,"Benipur",75317,"Class_2"
801321,"Sahebganj",23224,"Class_3"
801322,"Motipur",28572,"Class_3"
801323,"Kanti",25051,"Class_3"
801324,"Muzaffarpur",354462,"Class_1"
801325,"Kataiya",20193,"Class_3"
801326,"Mirganj",26240,"Class_3"
801327,"Gopalganj",67339,"Class_2"
801328,"Barauli",41877,"Class_3"
801329,"Siwan",135066,"Class_1"
801330,"Maharajganj",24282,"Class_3"
801331,"Mairwa",23565,"Class_3"
801332,"Revelganj",39039,"Class_3"
801333,"Chapra",202352,"Class_1"
801334,"Marhaura",29932,"Class_3"
801335,"Dighwara",32741,"Class_3"
801336,"Sonepur",37776,"Class_3"
801337,"Lalganj",37098,"Class_3"
801338,"Hajipur",147688,"Class_1"
801339,"Mahnar Bazar",48293,"Class_3"
801340,"Samastipur",67925,"Class_2"
801341,"Dalsinghsarai",23862,"Class_3"
801342,"Rosera",31155,"Class_3"
801343,"Barauni",71660,"Class_2"
801344,"Teghra",56234,"Class_2"
801345,"Bihat",67952,"Class_2"
801346,"Begusarai",252008,"Class_1"
801347,"Bakhri",40043,"Class_3"
801348,"Balia",47550,"Class_3"
801349,"Khagaria",49406,"Class_3"
801350,"Gogri Jamalpur",37753,"Class_3"
801351,"Naugachhia",49069,"Class_3"
801352,"Colgong",33700,"Class_3"
801353,"Sultanganj",52892,"Class_2"
801354,"Bhagalpur",400146,"Class_1"
801355,"Amarpur",25336,"Class_3"
801356,"Banka",45977,"Class_3"
801357,"Munger",213303,"Class_1"
801358,"Jamalpur",105434,"Class_1"
801359,"Kharagpur",31385,"Class_3"
801360,"Barahiya",43032,"Class_3"
801361,"Lakhisarai",99979,"Class_2"
801362,"Barbigha",46075,"Class_3"
801363,"Sheikhpura",62927,"Class_2"
801364,"Biharsharif",297268,"Class_1"
801365,"Hilsa",51052,"Class_2"
801366,"Islampur",35641,"Class_3"
801367,"Rajgir",41587,"Class_3"
801368,"Silao",25674,"Class_3"
801369,"Maner",40068,"Class_3"
801370,"Dinapur Nizamat",182429,"Class_1"
801371,"Dinapur Cantonment",28723,"Class_3"
801372,"Khagaul",44364,"Class_3"
801373,"Patna",1684297,"Million_Plus"
801374,"Phulwari Sharif",81740,"Class_2"
801375,"Bihta",47549,"Class_3"
801376,"Naubatpur",25011,"Class_3"
801377,"Bikram",22486,"Class_3"
801378,"Masaurhi",59803,"Class_2"
801379,"Fatwah",50961,"Class_2"
801380,"Khusrupur",15731,"Class_4"
801381,"Bakhtiarpur",47897,"Class_3"
801382,"Barh",61470,"Class_2"
801383,"Mokameh",60678,"Class_2"
801384,"Shahpur",17767,"Class_4"
801385,"Arrah",261430,"Class_1"
801386,"Koilwar",17725,"Class_4"
801387,"Behea",26707,"Class_3"
801388,"Jagdishpur",32447,"Class_3"
801389,"Piro",33785,"Class_3"
801390,"Dumraon",53618,"Class_2"
801391,"Buxar",102861,"Class_1"
801392,"Bhabua",50179,"Class_2"
801393,"Koath",18890,"Class_4"
801394,"Bikramganj",48465,"Class_3"
801395,"Nasriganj",23819,"Class_3"
801396,"Nokha",27302,"Class_3"
801397,"Sasaram",147408,"Class_1"
801398,"Dehri",137231,"Class_1"
801399,"Daudnagar",52364,"Class_2"
801400,"Rafiganj",35536,"Class_3"
801401,"Aurangabad",102244,"Class_1"
801402,"Nabinagar",23984,"Class_3"
801403,"Tikari",21324,"Class_3"
801404,"Gaya",474093,"Class_1"
801405,"Sherghati",40666,"Class_3"
801406,"Bodh Gaya",38439,"Class_3"
801407,"Nawada",98029,"Class_2"
801408,"Warisaliganj",34056,"Class_3"
801409,"Hisua",32585,"Class_3"
801410,"Rajauli",30170,"Class_3"
801411,"Jamui",87357,"Class_2"
801412,"Jhajha",40646,"Class_3"
801413,"Jehanabad",103202,"Class_1"
801414,"Makhdumpur",31994,"Class_3"
801415,"Arwal",51849,"Class_2"
801416,"MANGAN",4644,"Class_6"
801417,"GYALSHING",4013,"Class_6"
801418,"NAYABAZAR",1235,"Class_6"
801419,"NAMCHI",12190,"Class_4"
801420,"JORETHANG",9009,"Class_5"
801421,"GANGTOK",100286,"Class_1"
801422,"SINGTAM",5868,"Class_5"
801423,"RANGPO",10450,"Class_4"
801424,"Tawang",11202,"Class_4"
801425,"Dirang",3750,"Class_6"
801426,"Bomdila",8370,"Class_5"
801427,"Seppa",18350,"Class_4"
801428,"Itanagar",59490,"Class_2"
801429,"Naharlagun",36158,"Class_3"
801430,"Sagalee",1315,"Class_6"
801431,"Daporijo",13405,"Class_4"
801432,"Aalo",20684,"Class_3"
801433,"Basar",4284,"Class_6"
801434,"Boleng",2979,"Class_6"
801435,"Pasighat",24656,"Class_3"
801436,"Yingkiong",6540,"Class_5"
801437,"Changlang",6236,"Class_5"
801438,"Jairampur",7151,"Class_5"
801439,"Miao",5841,"Class_5"
801440,"Deomali",6648,"Class_5"
801441,"Khonsa",9928,"Class_5"
801442,"Longding",4234,"Class_6"
801443,"Ziro",12806,"Class_4"
801444,"Koloriang",2345,"Class_6"
801445,"Anini",2384,"Class_6"
801446,"Roing",11389,"Class_4"
801447,"Tezu",18184,"Class_4"
801448,"Namsai",14246,"Class_4"
801449,"Hawai",982,"Class_6"
801450,"Naginimora",8116,"Class_5"
801451,"Mon",26328,"Class_3"
801452,"Tuli",7864,"Class_5"
801453,"Changtongya",7532,"Class_5"
801454,"Mokokchung",35913,"Class_3"
801455,"Zunheboto",22633,"Class_3"
801456,"Wokha",35004,"Class_3"
801457,"Dimapur",122834,"Class_1"
801458,"Chumukedima",25885,"Class_3"
801459,"Medziphema",8738,"Class_5"
801460,"Phek",14204,"Class_4"
801461,"Pfutsero",10371,"Class_4"
801462,"Tuensang",36774,"Class_3"
801463,"Longleng",7613,"Class_5"
801464,"Kiphire",16487,"Class_4"
801465,"Tseminyu",6315,"Class_5"
801466,"Kohima",99039,"Class_2"
801467,"Jalukie",8706,"Class_5"
801468,"Peren",5084,"Class_5"
801469,"Nambol",22512,"Class_3"
801470,"Oinam",7161,"Class_5"
801471,"Bishnupur",12167,"Class_4"
801472,"Ningthoukhong",13078,"Class_4"
801473,"Moirang",19893,"Class_4"
801474,"Kwakta",8579,"Class_5"
801475,"Kumbi",9546,"Class_5"
801476,"Lilong",24900,"Class_3"
801477,"Heirok",2974,"Class_6"
801478,"Wangjing",8055,"Class_5"
801479,"Thoubal",45947,"Class_3"
801480,"Sikhong Sekmai",7390,"Class_5"
801481,"Yairipok",9569,"Class_5"
801482,"Sugnu",5132,"Class_5"
801483,"Kakching Khunou",11379,"Class_4"
801484,"Kakching",32138,"Class_3"
801485,"Lamsang",8130,"Class_5"
801486,"Sekmai Bazar",5065,"Class_5"
801487,"Imphal",277196,"Class_1"
801488,"Samurou",16582,"Class_4"
801489,"Mayang Imphal",24239,"Class_3"
801490,"Thongkhong Laxmi Bazar",14878,"Class_4"
801491,"Wangoi",9106,"Class_5"
801492,"Lilong",17566,"Class_4"
801493,"Jiribam",7343,"Class_5"
801494,"Lamlai",4601,"Class_6"
801495,"Andro",8744,"Class_5"
801496,"Moreh",16847,"Class_4"
801497,"Zawlnuam",3733,"Class_6"
801498,"Mamit",7884,"Class_5"
801499,"Lengpui",3282,"Class_6"
801500,"N. Kawnpui",7732,"Class_5"
801501,"Vairengte",10554,"Class_4"
801502,"Bairabi",4320,"Class_6"
801503,"Kolasib",24272,"Class_3"
801504,"Darlawn",3769,"Class_6"
801505,"Sairang",5950,"Class_5"
801506,"Aizawl",293416,"Class_1"
801507,"Saitual",11619,"Class_4"
801508,"Khawzawl",11022,"Class_4"
801509,"Khawhai",2496,"Class_6"
801510,"Champhai",32734,"Class_3"
801511,"Biate",2277,"Class_6"
801512,"Serchhip",21158,"Class_3"
801513,"Thenzawl",7259,"Class_5"
801514,"North Vanlaiphai",3602,"Class_6"
801515,"Tlabung",4554,"Class_6"
801516,"Lunglei",57011,"Class_2"
801517,"Hnahthial",7187,"Class_5"
801518,"Lawngtlai",20830,"Class_3"
801519,"Saiha",25110,"Class_3"
801520,"Khowai N.P.",18526,"Class_4"
801521,"Teliamura N.P.",21032,"Class_3"
801522,"Ranirbazar N.P.",13104,"Class_4"
801523,"Agartala M.CL.",400004,"Class_1"
801524,"Bishalgarh N.P.",21085,"Class_3"
801525,"Sonamura N.P.",11285,"Class_4"
801526,"Udaipur N.P.",32758,"Class_3"
801527,"Amarpur N.P.",10838,"Class_4"
801528,"Santirbazar N.P.",11921,"Class_4"
801529,"Belonia N.P.",19996,"Class_4"
801530,"Sabroom N.P.",7142,"Class_5"
801531,"Kamalpur N.P.",10872,"Class_4"
801532,"Ambassa N.P.",16285,"Class_4"
801533,"Kailasahar  N.P.",22405,"Class_3"
801534,"Dharmanagar N.P.",40595,"Class_3"
801535,"Kumarghat N.P.",13054,"Class_4"
801536,"Tura",74858,"Class_2"
801537,"Resubelpara",19595,"Class_4"
801538,"Williamnagar",24597,"Class_3"
801539,"Baghmara",13131,"Class_4"
801540,"Nongstoin",28742,"Class_3"
801541,"Mairang",14363,"Class_4"
801542,"Nongpoh",17055,"Class_4"
801543,"Shillong",11930,"Class_4"
801544,"Shillong",143229,"Class_1"
801545,"Jowai",28430,"Class_3"
801546,"Gossaigaon",9068,"Class_5"
801547,"Kokrajhar",34136,"Class_3"
801548,"Gauripur",25124,"Class_3"
801549,"Dhubri",63388,"Class_2"
801550,"Sapatgram",12163,"Class_4"
801551,"Bilasipara",37410,"Class_3"
801552,"Chapar",20322,"Class_3"
801553,"Lakhipur",15633,"Class_4"
801554,"Goalpara",53430,"Class_2"
801555,"Barpeta Road",35571,"Class_3"
801556,"Sarbhog",8112,"Class_5"
801557,"Barpeta",42649,"Class_3"
801558,"Howli",18301,"Class_4"
801559,"Sarthebari",6913,"Class_5"
801560,"Pathsala",11242,"Class_4"
801561,"Marigaon",29164,"Class_3"
801562,"Dhing",19235,"Class_4"
801563,"Nagaon",121628,"Class_1"
801564,"Raha",11030,"Class_4"
801565,"Kampur Town",10371,"Class_4"
801566,"Hojai",36638,"Class_3"
801567,"Doboka",13118,"Class_4"
801568,"Lumding",31347,"Class_3"
801569,"Lanka",36805,"Class_3"
801570,"Dhekiajuli",21579,"Class_3"
801571,"Rangapara",18393,"Class_4"
801572,"Tezpur",75540,"Class_2"
801573,"Biswanath Chariali",19145,"Class_4"
801574,"Gohpur",12223,"Class_4"
801575,"Narayanpur",6001,"Class_5"
801576,"Bihpuria",12016,"Class_4"
801577,"North Lakhimpur",59814,"Class_2"
801578,"Dhakuakhana",13502,"Class_4"
801579,"Dhemaji",12816,"Class_4"
801580,"Silapathar",25662,"Class_3"
801581,"Doom Dooma",21572,"Class_3"
801582,"Makum",16923,"Class_4"
801583,"Tinsukia",116322,"Class_1"
801584,"Digboi",21736,"Class_3"
801585,"Margherita",26914,"Class_3"
801586,"Dibrugarh",145488,"Class_1"
801587,"Chabua",8966,"Class_5"
801588,"Naharkatiya",18937,"Class_4"
801589,"Sivasagar",50781,"Class_2"
801590,"Amguri",8002,"Class_5"
801591,"Nazira",13304,"Class_4"
801592,"Simaluguri",8286,"Class_5"
801593,"Sonari",19810,"Class_4"
801594,"Moranhat",5679,"Class_5"
801595,"Jorhat",126736,"Class_1"
801596,"Teok",8795,"Class_5"
801597,"Titabor Town",17920,"Class_4"
801598,"Mariani",20801,"Class_3"
801599,"Bokakhat",10143,"Class_4"
801600,"Dergaon",20059,"Class_3"
801601,"Golaghat",41989,"Class_3"
801602,"Sarupathar",9931,"Class_5"
801603,"Barpathar",7657,"Class_5"
801604,"Hamren",8747,"Class_5"
801605,"Donkamokam",9116,"Class_5"
801606,"Diphu",61797,"Class_2"
801607,"Bokajan",19877,"Class_4"
801608,"Howraghat",5443,"Class_5"
801609,"Dokmoka",5478,"Class_5"
801610,"Umrangso",10376,"Class_4"
801611,"Haflong",43756,"Class_3"
801612,"Mahur",2121,"Class_6"
801613,"Maibong",6236,"Class_5"
801614,"Silchar",178865,"Class_1"
801615,"Lakhipur",10277,"Class_4"
801616,"Karimganj",56854,"Class_2"
801617,"Badarpur",13298,"Class_4"
801618,"Hailakandi",33637,"Class_3"
801619,"Lala",11771,"Class_4"
801620,"Bongaigaon",67322,"Class_2"
801621,"Abhayapuri",15847,"Class_4"
801622,"Basugaon",13849,"Class_4"
801623,"Bijni",13257,"Class_4"
801624,"Rangia",27889,"Class_3"
801625,"Palasbari",4925,"Class_6"
801626,"North Guwahati",10328,"Class_4"
801627,"Guwahati",962334,"Class_1"
801628,"Tihu",4599,"Class_6"
801629,"Nalbari",27839,"Class_3"
801630,"Mangaldoi",25989,"Class_3"
801631,"Kharupatia",18501,"Class_4"
801632,"Tangla",17183,"Class_4"
801633,"Udalguri",15279,"Class_4"
801634,"Darjiling",118805,"Class_1"
801635,"Kalimpong",49403,"Class_3"
801636,"Mirik",11513,"Class_4"
801637,"Kurseong",42446,"Class_3"
801638,"Siliguri",513264,"Class_1"
801639,"Mal",25218,"Class_3"
801640,"Jalpaiguri",107341,"Class_1"
801641,"Dhupguri",44719,"Class_3"
801642,"Alipurduar",65232,"Class_2"
801643,"Haldibari",14404,"Class_4"
801644,"Mekliganj",9127,"Class_5"
801645,"Mathabhanga",23890,"Class_3"
801646,"Koch Bihar",77935,"Class_2"
801647,"Tufanganj",20998,"Class_3"
801648,"Dinhata",36124,"Class_3"
801649,"Islampur",54340,"Class_2"
801650,"Dalkhola",36930,"Class_3"
801651,"Raiganj",183612,"Class_1"
801652,"Kaliaganj",53530,"Class_2"
801653,"Gangarampur",56217,"Class_2"
801654,"Balurghat",153279,"Class_1"
801655,"Old Malda",84012,"Class_2"
801656,"English Bazar",205521,"Class_1"
801657,"Dhulian",95706,"Class_2"
801658,"Jangipur",88165,"Class_2"
801659,"Jiaganj-Azimganj",51790,"Class_2"
801660,"Murshidabad",44019,"Class_3"
801661,"Kandi",55632,"Class_2"
801662,"Berhampore",195223,"Class_1"
801663,"Beldanga",29205,"Class_3"
801664,"Nalhati",41534,"Class_3"
801665,"Rampurhat",57833,"Class_2"
801666,"Suri",67864,"Class_2"
801667,"Sainthia",44601,"Class_3"
801668,"Dubrajpur",38041,"Class_3"
801669,"Bolpur",80210,"Class_2"
801670,"Kulti",313809,"Class_1"
801671,"Asansol",563917,"Class_1"
801672,"Jamuria",149220,"Class_1"
801673,"Raniganj",129441,"Class_1"
801674,"Durgapur",566517,"Class_1"
801675,"Katwa",81615,"Class_2"
801676,"Dainhat",24397,"Class_3"
801677,"Guskara",35388,"Class_3"
801678,"Barddhaman",314265,"Class_1"
801679,"Kalna",56722,"Class_2"
801680,"Memari",41451,"Class_3"
801681,"Nabadwip",125543,"Class_1"
801682,"Krishnanagar",153062,"Class_1"
801683,"Santipur",151777,"Class_1"
801684,"Taherpur",38039,"Class_3"
801685,"Birnagar",30799,"Class_3"
801686,"Ranaghat",75365,"Class_2"
801687,"Cooper's Camp",23119,"Class_3"
801688,"Chakdaha",95203,"Class_2"
801689,"Kalyani",100575,"Class_1"
801690,"Gayespur",58998,"Class_2"
801691,"Bongaon",108864,"Class_1"
801692,"Halisahar",124939,"Class_1"
801693,"Kanchrapara",129576,"Class_1"
801694,"Naihati",217900,"Class_1"
801695,"Bhatpara",386019,"Class_1"
801696,"Gobardanga",45377,"Class_3"
801697,"Habra",147221,"Class_1"
801698,"Ashokenagar Kalyangarh",121592,"Class_1"
801699,"Garulia",85336,"Class_2"
801700,"North Barrackpore",132806,"Class_1"
801701,"Barrackpur Cantonment",17380,"Class_4"
801702,"Barrackpore",152783,"Class_1"
801703,"Titagarh",116541,"Class_1"
801704,"Khardah",108496,"Class_1"
801705,"Panihati",377347,"Class_1"
801706,"Baduria",52493,"Class_2"
